欣赏频道,#genre#
金山梦粤语43,https://vip.ffzy-play.com/20221209/31647_2aec2b90/index.m3u8
金山梦粤语44,https://vip.ffzy-play.com/20221209/31648_db33ff93/index.m3u8
金山梦粤语45,https://vip.ffzy-play.com/20221209/31649_949a768f/index.m3u8
金山梦粤语46,https://vip.ffzy-play.com/20221209/31650_af1eb6fb/index.m3u8
金山梦粤语47,https://vip.ffzy-play.com/20221209/31651_0669f9fe/index.m3u8
金山梦粤语48,https://vip.ffzy-play.com/20221209/31652_97ef15f8/index.m3u8
古都惊雷粤49,https://vip.ffzy-play.com/20221209/31653_65bfbfe7/index.m3u8
古都惊雷粤50,https://vip.ffzy-play.com/20221209/31654_6c580244/index.m3u8
古都惊雷粤51,https://vip.ffzy-play.com/20221209/31655_0bb4cfb9/index.m3u8
古都惊雷粤52,https://vip.ffzy-play.com/20221209/31656_f15caa24/index.m3u8
古都惊雷粤53,https://vip.ffzy-play.com/20221209/31657_58ad5476/index.m3u8
古都惊雷粤54,https://vip.ffzy-play.com/20221209/31658_fddef7e8/index.m3u8
古都惊雷粤55,https://vip.ffzy-play.com/20221209/31659_5edcfc82/index.m3u8
古都惊雷粤56,https://vip.ffzy-play.com/20221209/31660_788f45a8/index.m3u8
古都惊雷粤57,https://vip.ffzy-play.com/20221209/31661_b40092dc/index.m3u8
古都惊雷粤58,https://vip.ffzy-play.com/20221209/31662_c8f11254/index.m3u8
古都惊雷粤59,https://vip.ffzy-play.com/20221209/31663_ea6d2c3b/index.m3u8
古都惊雷粤60,https://vip.ffzy-play.com/20221209/31664_120a5982/index.m3u8
古都惊雷粤61,https://vip.ffzy-play.com/20221209/31665_47ea1e06/index.m3u8
古都惊雷粤62,https://vip.ffzy-play.com/20221209/31666_8aaeb521/index.m3u8
古都惊雷粤63,https://vip.ffzy-play.com/20221209/31667_92c96698/index.m3u8
古都惊雷粤64,https://vip.ffzy-play.com/20221209/31668_1bb242bc/index.m3u8
古都惊雷粤65,https://vip.ffzy-play.com/20221209/31669_e1f6483c/index.m3u8
古都惊雷粤66,https://vip.ffzy-play.com/20221209/31670_dfe4afcf/index.m3u8
古都惊雷粤67,https://vip.ffzy-play.com/20221209/31671_a82852d4/index.m3u8
古都惊雷粤68,https://vip.ffzy-play.com/20221209/31672_a8aeb6ed/index.m3u8
古都惊雷粤69,https://vip.ffzy-play.com/20221209/31673_05d48252/index.m3u8
古都惊雷粤70,https://vip.ffzy-play.com/20221209/31674_19cdda48/index.m3u8
粤经典剧,#genre#
⬇️81大侠霍元甲⬇️,https://pan.95boke.com/view.php/a2edaf1d6c0d503f8f7b0b21a3aad670.mp4
霍元甲粤语01,https://vip.lz-cdn8.com/20220726/19894_ad5e9bdc/1000k/hls/mixed.m3u8
霍元甲粤语02,https://vip.lz-cdn8.com/20220726/19895_7939dca8/1000k/hls/mixed.m3u8
霍元甲粤语03,https://vip.lz-cdn8.com/20220726/19896_37f7153f/1000k/hls/mixed.m3u8
霍元甲粤语04,https://vip.lz-cdn8.com/20220726/19897_bafd0363/1000k/hls/mixed.m3u8
霍元甲粤语05,https://vip.lz-cdn8.com/20220726/19898_611cd997/1000k/hls/mixed.m3u8
霍元甲粤语06,https://vip.lz-cdn8.com/20220726/19899_b830cdf9/1000k/hls/mixed.m3u8
霍元甲粤语07,https://vip.lz-cdn8.com/20220726/19900_c085ed2c/1000k/hls/mixed.m3u8
霍元甲粤语08,https://vip.lz-cdn8.com/20220726/19901_8854d685/1000k/hls/mixed.m3u8
霍元甲粤语09,https://vip.lz-cdn8.com/20220726/19902_efd26876/1000k/hls/mixed.m3u8
霍元甲粤语10,https://vip.lz-cdn8.com/20220726/19903_8efcbf07/1000k/hls/mixed.m3u8
霍元甲粤语11,https://vip.lz-cdn8.com/20220726/19904_04801f99/1000k/hls/mixed.m3u8
霍元甲粤语12,https://vip.lz-cdn8.com/20220726/19905_6123ed83/1000k/hls/mixed.m3u8
霍元甲粤语13,https://vip.lz-cdn8.com/20220726/19906_a45bd94c/1000k/hls/mixed.m3u8
霍元甲粤语14,https://vip.lz-cdn8.com/20220726/19907_6906362f/1000k/hls/mixed.m3u8
霍元甲粤语15,https://vip.lz-cdn8.com/20220726/19908_df138b7c/1000k/hls/mixed.m3u8
霍元甲粤语16,https://vip.lz-cdn8.com/20220726/19909_068fae42/1000k/hls/mixed.m3u8
霍元甲粤语17,https://vip.lz-cdn8.com/20220726/19910_9469bab5/1000k/hls/mixed.m3u8
霍元甲粤语18,https://vip.lz-cdn8.com/20220726/19911_e4efa3b0/1000k/hls/mixed.m3u8
霍元甲粤语19,https://vip.lz-cdn8.com/20220726/19912_dbcbcf81/1000k/hls/mixed.m3u8
霍元甲粤语20,https://vip.lz-cdn8.com/20220726/19913_61c2ea44/1000k/hls/mixed.m3u8
⬇️82陈真⬇️,https://pan.95boke.com/view.php/a2edaf1d6c0d503f8f7b0b21a3aad670.mp4
陈真粤语版01,https://vip.lz-cdn8.com/20220726/19854_769355c9/index.m3u8
陈真粤语版02,https://vip.lz-cdn8.com/20220726/19855_033f55d6/index.m3u8
陈真粤语版03,https://vip.lz-cdn8.com/20220726/19856_f9f96648/index.m3u8
陈真粤语版04,https://vip.lz-cdn8.com/20220726/19857_c801b35c/index.m3u8
陈真粤语版05,https://vip.lz-cdn8.com/20220726/19858_a6bd7389/index.m3u8
陈真粤语版06,https://vip.lz-cdn8.com/20220726/19859_58bfff6d/index.m3u8
陈真粤语版07,https://vip.lz-cdn8.com/20220726/19860_2fdc7e05/index.m3u8
陈真粤语版08,https://vip.lz-cdn8.com/20220726/19861_58725b29/index.m3u8
陈真粤语版09,https://vip.lz-cdn8.com/20220726/19862_667d8602/index.m3u8
陈真粤语版10,https://vip.lz-cdn8.com/20220726/19863_0624f5c5/index.m3u8
陈真粤语版11,https://vip.lz-cdn8.com/20220726/19864_44a19cb0/index.m3u8
陈真粤语版12,https://vip.lz-cdn8.com/20220726/19865_d3587490/index.m3u8
陈真粤语版13,https://vip.lz-cdn8.com/20220726/19866_10bfbaf1/index.m3u8
陈真粤语版14,https://vip.lz-cdn8.com/20220726/19867_0bd7a5e8/index.m3u8
陈真粤语版15,https://vip.lz-cdn8.com/20220726/19868_00454ac7/index.m3u8
陈真粤语版16,https://vip.lz-cdn8.com/20220726/19869_0a333db0/index.m3u8
陈真粤语版17,https://vip.lz-cdn8.com/20220726/19870_18e7fde2/index.m3u8
陈真粤语版18,https://vip.lz-cdn8.com/20220726/19871_3bc8089f/index.m3u8
陈真粤语版19,https://vip.lz-cdn8.com/20220726/19872_0dbf4e3e/index.m3u8
陈真粤语版20,https://vip.lz-cdn8.com/20220726/19873_7f0917c1/index.m3u8
⬇️84霍东阁⬇️,https://pan.95boke.com/view.php/a2edaf1d6c0d503f8f7b0b21a3aad670.mp4
霍东阁粤语01,https://vip.lz-cdn8.com/20220726/19944_c9253c69/index.m3u8
霍东阁粤语02,https://vip.lz-cdn8.com/20220726/19945_f069d115/index.m3u8
霍东阁粤语03,https://vip.lz-cdn8.com/20220726/19946_f2f479fd/index.m3u8
霍东阁粤语04,https://vip.lz-cdn8.com/20220726/19947_22c818d2/index.m3u8
霍东阁粤语05,https://vip.lz-cdn8.com/20220726/19948_63b416eb/index.m3u8
霍东阁粤语06,https://vip.lz-cdn8.com/20220726/19949_9556b2ef/index.m3u8
霍东阁粤语07,https://vip.lz-cdn8.com/20220726/19950_9bd371cd/index.m3u8
霍东阁粤语08,https://vip.lz-cdn8.com/20220726/19951_051a8397/index.m3u8
霍东阁粤语09,https://vip.lz-cdn8.com/20220726/19952_c1b7d232/index.m3u8
霍东阁粤语10,https://vip.lz-cdn8.com/20220726/19953_c40ead35/index.m3u8
霍东阁粤语11,https://vip.lz-cdn8.com/20220726/19954_c69c9b1c/index.m3u8
霍东阁粤语12,https://vip.lz-cdn8.com/20220726/19955_d619ab6d/index.m3u8
霍东阁粤语13,https://vip.lz-cdn8.com/20220726/19956_7ae37ea2/index.m3u8
霍东阁粤语14,https://vip.lz-cdn8.com/20220726/19957_f81af19f/index.m3u8
霍东阁粤语15,https://vip.lz-cdn8.com/20220726/19958_ade9758d/index.m3u8
霍东阁粤语16,https://vip.lz-cdn8.com/20220726/19959_efaecfd4/index.m3u8
霍东阁粤语17,https://vip.lz-cdn8.com/20220726/19960_92a61097/index.m3u8
霍东阁粤语18,https://vip.lz-cdn8.com/20220726/19961_0f9701fa/index.m3u8
霍东阁粤语19,https://vip.lz-cdn8.com/20220726/19962_24dc7f09/index.m3u8
霍东阁粤语20,https://vip.lz-cdn8.com/20220726/19963_edff6c38/index.m3u8
霍东阁粤语21,https://vip.lz-cdn8.com/20220726/19964_aa5d83ba/index.m3u8
霍东阁粤语22,https://vip.lz-cdn8.com/20220726/19965_a3dc596a/index.m3u8
霍东阁粤语23,https://vip.lz-cdn8.com/20220726/19966_ce76e526/index.m3u8
霍东阁粤语24,https://vip.lz-cdn8.com/20220726/19967_93545c49/index.m3u8
霍东阁粤语25,https://vip.lz-cdn8.com/20220726/19968_47d1f157/index.m3u8
霍东阁粤语26,https://vip.lz-cdn8.com/20220726/19969_be522d01/index.m3u8
霍东阁粤语27,https://vip.lz-cdn8.com/20220726/19970_a55cf6b4/index.m3u8
霍东阁粤语28,https://vip.lz-cdn8.com/20220726/19971_3a300498/index.m3u8
霍东阁粤语29,https://vip.lz-cdn8.com/20220726/19972_364f080f/index.m3u8
霍东阁粤语30,https://vip.lz-cdn8.com/20220726/19973_8af7d3d1/index.m3u8
射雕英雄,#genre#
⬇️83射雕英雄传⬇️,https://pan.95boke.com/view.php/a2edaf1d6c0d503f8f7b0b21a3aad670.mp4
热血丹心粤01,https://vip.lz-cdn8.com/20220726/19974_a291c2fd/index.m3u8
热血丹心粤02,https://vip.lz-cdn8.com/20220726/19975_75f760a4/index.m3u8
热血丹心粤03,https://vip.lz-cdn8.com/20220726/19976_7df1695e/index.m3u8
热血丹心粤04,https://vip.lz-cdn8.com/20220726/19977_6a69e501/index.m3u8
热血丹心粤05,https://vip.lz-cdn8.com/20220726/19978_423bd8b2/index.m3u8
热血丹心粤06,https://vip.lz-cdn8.com/20220726/19979_dca6f3c0/index.m3u8
热血丹心粤07,https://vip.lz-cdn8.com/20220726/19980_690d4cf9/index.m3u8
热血丹心粤08,https://vip.lz-cdn8.com/20220726/19981_ad785524/index.m3u8
热血丹心粤09,https://vip.lz-cdn8.com/20220726/19982_755ec1dc/index.m3u8
热血丹心粤10,https://vip.lz-cdn8.com/20220726/19983_5c0cca4c/index.m3u8
热血丹心粤11,https://vip.lz-cdn8.com/20220726/19984_20233e3c/index.m3u8
热血丹心粤12,https://vip.lz-cdn8.com/20220726/19985_7c54480e/index.m3u8
热血丹心粤13,https://vip.lz-cdn8.com/20220726/19986_85554912/index.m3u8
热血丹心粤14,https://vip.lz-cdn8.com/20220726/19987_ab54ff2f/index.m3u8
热血丹心粤15,https://vip.lz-cdn8.com/20220726/19988_5938b8ff/index.m3u8
热血丹心粤16,https://vip.lz-cdn8.com/20220726/19989_cbd61106/index.m3u8
热血丹心粤17,https://vip.lz-cdn8.com/20220726/19990_945fd954/index.m3u8
热血丹心粤18,https://vip.lz-cdn8.com/20220726/19991_1804bbbe/index.m3u8
热血丹心粤19,https://vip.lz-cdn8.com/20220726/19992_e842fafd/index.m3u8
东邪西毒粤20,https://vip.lz-cdn8.com/20220726/19993_dad209ec/index.m3u8
东邪西毒粤21,https://vip.lz-cdn8.com/20220726/19994_1824043f/index.m3u8
东邪西毒粤22,https://vip.lz-cdn8.com/20220726/19995_91f6bede/index.m3u8
东邪西毒粤23,https://vip.lz-cdn8.com/20220726/19996_9c394a70/index.m3u8
东邪西毒粤24,https://vip.lz-cdn8.com/20220726/19997_55c7e298/index.m3u8
东邪西毒粤25,https://vip.lz-cdn8.com/20220726/19998_16b89161/index.m3u8
东邪西毒粤26,https://vip.lz-cdn8.com/20220726/19999_12e4dfbb/index.m3u8
东邪西毒粤27,https://vip.lz-cdn8.com/20220726/20000_1b3d5d83/index.m3u8
东邪西毒粤28,https://vip.lz-cdn8.com/20220726/20001_bea017d5/index.m3u8
东邪西毒粤29,https://vip.lz-cdn8.com/20220726/20002_eaa4a064/index.m3u8
东邪西毒粤30,https://vip.lz-cdn8.com/20220726/20003_9ba02784/index.m3u8
东邪西毒粤31,https://vip.lz-cdn8.com/20220726/20004_06583261/index.m3u8
东邪西毒粤32,https://vip.lz-cdn8.com/20220726/20005_4d883f91/index.m3u8
东邪西毒粤33,https://vip.lz-cdn8.com/20220726/20006_c2c79548/index.m3u8
东邪西毒粤34,https://vip.lz-cdn8.com/20220726/20007_84a491d9/index.m3u8
东邪西毒粤35,https://vip.lz-cdn8.com/20220726/20008_1fdb5815/index.m3u8
东邪西毒粤36,https://vip.lz-cdn8.com/20220726/20009_0350db31/index.m3u8
东邪西毒粤37,https://vip.lz-cdn8.com/20220726/20010_a210c150/index.m3u8
东邪西毒粤38,https://vip.lz-cdn8.com/20220726/20011_45c2aecd/index.m3u8
东邪西毒粤39,https://vip.lz-cdn8.com/20220726/20012_673d823b/index.m3u8
华山论剑粤40,https://vip.lz-cdn8.com/20220726/20013_1847663b/index.m3u8
华山论剑粤41,https://vip.lz-cdn8.com/20220726/20014_cd11774a/index.m3u8
华山论剑粤42,https://vip.lz-cdn8.com/20220726/20015_ff10795a/index.m3u8
华山论剑粤43,https://vip.lz-cdn8.com/20220726/20016_5319d1db/index.m3u8
华山论剑粤44,https://vip.lz-cdn8.com/20220726/20017_e02b0fc6/index.m3u8
华山论剑粤45,https://vip.lz-cdn8.com/20220726/20018_1e1c2790/index.m3u8
华山论剑粤46,https://vip.lz-cdn8.com/20220726/20019_b8fb3a2a/index.m3u8
华山论剑粤47,https://vip.lz-cdn8.com/20220726/20020_8c05ccb9/index.m3u8
华山论剑粤48,https://vip.lz-cdn8.com/20220726/20021_105ee7f3/index.m3u8
华山论剑粤49,https://vip.lz-cdn8.com/20220726/20022_1ad6f302/index.m3u8
华山论剑粤50,https://vip.lz-cdn8.com/20220726/20023_ba2ce41a/index.m3u8
华山论剑粤51,https://vip.lz-cdn8.com/20220726/20024_d5c5a834/index.m3u8
华山论剑粤52,https://vip.lz-cdn8.com/20220726/20025_39ac11df/index.m3u8
华山论剑粤53,https://vip.lz-cdn8.com/20220726/20026_cad79659/index.m3u8
华山论剑粤54,https://vip.lz-cdn8.com/20220726/20027_7fd456e3/index.m3u8
华山论剑粤55,https://vip.lz-cdn8.com/20220726/20028_e13bc5e8/index.m3u8
华山论剑粤56,https://vip.lz-cdn8.com/20220726/20029_8a2c2bd8/index.m3u8
华山论剑粤57,https://vip.lz-cdn8.com/20220726/20030_5d7393fb/index.m3u8
华山论剑粤58,https://vip.lz-cdn8.com/20220726/20031_edc99cef/index.m3u8
华山论剑粤59,https://vip.lz-cdn8.com/20220726/20032_51f14f2f/index.m3u8
神雕侠侣,#genre#
⬇️83神雕侠侣⬇️,https://pan.95boke.com/view.php/a2edaf1d6c0d503f8f7b0b21a3aad670.mp4
神雕侠侣粤01,https://vip.lz-cdn8.com/20220628/15515_27e612ff/index.m3u8
神雕侠侣粤02,https://vip.lz-cdn8.com/20220628/15516_19259ae7/index.m3u8
神雕侠侣粤03,https://vip.lz-cdn8.com/20220629/15645_62dfa7b9/index.m3u8
神雕侠侣粤04,https://vip.lz-cdn8.com/20220629/15647_e71a6df9/index.m3u8
神雕侠侣粤05,https://vip.lz-cdn8.com/20220628/15519_343b7200/index.m3u8
神雕侠侣粤06,https://vip.lz-cdn8.com/20220628/15520_ce7f92a6/index.m3u8
神雕侠侣粤07,https://vip.lz-cdn8.com/20220628/15521_2f29e417/index.m3u8
神雕侠侣粤08,https://vip.lz-cdn8.com/20220628/15522_dd23065c/index.m3u8
神雕侠侣粤09,https://vip.lz-cdn8.com/20220628/15523_8e76f610/index.m3u8
神雕侠侣粤10,https://vip.lz-cdn8.com/20220628/15524_7c5d64f2/index.m3u8
神雕侠侣粤11,https://vip.lz-cdn8.com/20220629/15646_8ae12313/index.m3u8
神雕侠侣粤12,https://vip.lz-cdn8.com/20220628/15526_c6a2b6ea/index.m3u8
神雕侠侣粤13,https://vip.lz-cdn8.com/20220628/15527_57504e30/index.m3u8
神雕侠侣粤14,https://vip.lz-cdn8.com/20220629/15648_0f38ddba/index.m3u8
神雕侠侣粤15,https://vip.lz-cdn8.com/20220629/15649_d6007bb8/index.m3u8
神雕侠侣粤16,https://vip.lz-cdn8.com/20220629/15650_1b0f3986/index.m3u8
神雕侠侣粤17,https://vip.lz-cdn8.com/20220628/15531_34f858d7/index.m3u8
神雕侠侣粤18,https://vip.lz-cdn8.com/20220629/15651_e80e23eb/index.m3u8
神雕侠侣粤19,https://vip.lz-cdn8.com/20220628/15533_afddf074/index.m3u8
神雕侠侣粤20,https://vip.lz-cdn8.com/20220629/15652_6508d1b8/index.m3u8
神雕侠侣粤21,https://vip.lz-cdn8.com/20220629/15653_aa4858a2/index.m3u8
神雕侠侣粤22,https://vip.lz-cdn8.com/20220629/15654_aca74691/index.m3u8
神雕侠侣粤23,https://vip.lz-cdn8.com/20220628/15537_f93a6d71/index.m3u8
神雕侠侣粤24,https://vip.lz-cdn8.com/20220629/15655_9a269493/index.m3u8
神雕侠侣粤25,https://vip.lz-cdn8.com/20220628/15539_54f941d8/index.m3u8
视觉效果,#genre#
3D1,https://vd3.bdstatic.com/mda-mfnc43q5ngnzua6p/sc/cae_h264/1624437508830556235/mda-mfnc43q5ngnzua6p.mp4
3D2,https://vd2.bdstatic.com/mda-kfhr50vjwtmttwxc/v1-cae/sc/mda-kfhr50vjwtmttwxc.mp4
3D3,https://vd4.bdstatic.com/mda-mdfijn4crxseyky0/1080p/cae_h264/1618549960/mda-mdfijn4crxseyky0.mp4
3D4,https://vd2.bdstatic.com/mda-kmtfv6y5gctpa35w/sc/mda-kmtfv6y5gctpa35w.mp4
3D5,https://vd3.bdstatic.com/mda-kksk814vwc1m06av/sc/mda-kksk814vwc1m06av.mp4
3D大片,https://vd2.bdstatic.com/mda-ki2cvyhz79rw40wg/v1-cae/sc/mda-ki2cvyhz79rw40wg.mp4
3D电影,https://vd3.bdstatic.com/mda-kj0kfvyty9dk9nk0/v1-cae/sc/mda-kj0kfvyty9dk9nk0.mp4
3D裸眼,https://vd2.bdstatic.com/mda-kka520dkkf8mrujz/sc/mda-kka520dkkf8mrujz.mp4
3D裸眼2,https://vd4.bdstatic.com/mda-mdfijn4crxseyky0/sc/mda-mdfijn4crxseyky0.mp4
长津湖,https://vd3.bdstatic.com/mda-mgq3kek3j2cr07w7/sc/cae_h264_nowatermark/1627180666806871183/mda-mgq3kek3j2cr07w7.mp4
终结者,https://vd3.bdstatic.com/mda-jk1hupziz0524rq1/mda-jk1hupziz0524rq1.mp4
3D投影1,https://vd4.bdstatic.com/mda-ncuizu4wfrjswzxp/720p/h264_delogo/1648560283895563574/mda-ncuizu4wfrjswzxp.mp4
3D投影2,https://vd4.bdstatic.com/mda-ncuiyrw7qj9x5w3z/720p/h264_delogo/1648560203494563586/mda-ncuiyrw7qj9x5w3z.mp4
功夫之王,https://vdse.bdstatic.com//92bd4a8082ab3cb7e96e1d852bc0d5f4.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-05-07T19%3A35%3A37Z%2F-1%2Fhost%2Fbac03dc21a0ea989035da20433039cdcc82efc3a5773df7c4dbcf4d6b6d62443
龙腾虎跃,https://vd2.bdstatic.com/mda-nb48vhn84vq41zf3/1080p/cae_h264_delogo/1644042257215201305/mda-nb48vhn84vq41zf3.mp4
视觉艺术,https://vd2.bdstatic.com/mda-ncj8cwfhcr4zyrfd/sc/cae_h264_delogo/1647755833056552862/mda-ncj8cwfhcr4zyrfd.mp4
东京-新宿,https://vd4.bdstatic.com/mda-na6metzpvv5xqh6h/1080p/cae_h264/1641623274673701803/mda-na6metzpvv5xqh6h.mp4
生物多样性,https://vd3.bdstatic.com/mda-ne6irx2irbjbbr6v/sc/cae_h264/1651932935194074079/mda-ne6irx2irbjbbr6v.mp4
艺术科技感,https://vd3.bdstatic.com/mda-ncrw9pciw60jymyd/sc/cae_h264_delogo/1648329992682771558/mda-ncrw9pciw60jymyd.mp4
变形金刚1,https://vd3.bdstatic.com/mda-khb9j4g6c25biyqj/v1-cae/1080p/mda-khb9j4g6c25biyqj.mp4
变形金刚UHD,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/720p/h264_delogo/1649341231263414752/mda-nd6k8tnavw6sj0a5.mp4
变形金刚LD,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/1080p/cae_h264_delogo/1649341416696755483/mda-nd6k8tnavw6sj0a5.mp4
变形金刚2K,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/qhd/cae_h264_delogo/1649341416716222901/mda-nd6k8tnavw6sj0a5.mp4
变形金刚4K,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/uhd/cae_h264_delogo/1649341416749683469/mda-nd6k8tnavw6sj0a5.mp4
X战警:黑凤凰,https://vd2.bdstatic.com/mda-jetjizur4bnmfux8/hd/mda-jetjizur4bnmfux8.mp4
Dreamcatcher,https://vd3.bdstatic.com/mda-mbiqgzsnfeyv74y6/v1-cae/1080p/mda-mbiqgzsnfeyv74y6.mp4
龙年电影,#genre#
周处除三害HD,https://vdn6.vzuu.com/FHD/683acd86-d92b-11ee-8e89-e612311e17dc-v8_f2_t1_lt47s5CP.mp4?pkey=AAXMfeKoB_fI1KmFPSQciIKPe77iiWVFBSkH3k2LwDBub89_yCkopNRYmr8_-Nl3pWa8fMB5TdeH9aGluG8GHg7R&c=avc.8.0&f=mp4&pu=1513c7c2&bu=1513c7c2&expiration=1710262506&v=ks6?pp=ChMxNDAxNjIzODY1NzM5NTc5MzkyGGMiC2ZlZWRfY2hvaWNlMhMxMzY5MDA1NjA4NTk5OTA0MjU3PXu830Q=
第二十条TH,https://vip.ffzy-play2.com/20240215/59562_169d8bd2/2000k/hls/mixed.m3u8
热辣滚烫TH,https://ikcdn01.ikzybf.com/20240213/qeySwP3F/2000kb/hls/index.m3u8
飞驰人生2TH,https://v.gsuus.com/play/7e5k0kqb/index.m3u8
暴走财神5HD,https://v.cdnlz12.com/20240214/11569_e1ddc734/2000k/hls/mixed.m3u8
熊出没·逆转时空HD,https://vip.ffzy-online2.com/20230521/37661_330568c0/index.m3u8
金手指HD国,https://vip.ffzyread1.com/20240213/24278_dc4a204f/2000k/hls/mixed.m3u8
金手指HD粤,https://v.cdnlz12.com/20240213/11556_3642faee/2000k/hls/mixed.m3u8
非诚勿扰3HD,https://vip.ffzyread.com/20240210/23322_b4dde191/2000k/hls/mixed.m3u8
醉拳,https://txmov2.a.kwimgs.com/upic/2021/09/30/18/BMjAyMTA5MzAxODM1NTFfMTI0MzE0NjMyOF81ODEwNDc3MzAzOF8yXzM=_b_B1b01bbe5b567f842b3de0b78109d1907.mp4
醉拳,https://vip.ffzy-play7.com/20230202/13070_b42acba9/index.m3u8
双龙会,https://alimov2.a.kwimgs.com/upic/2021/10/01/19/BMjAyMTEwMDExOTA1MDVfMTI0MzE0NjMyOF81ODE5NzY0NzAyOF8yXzM=_b_B6eb284159f267349ab21b64feb3d48ce.mp4
双龙会,https://vip.ffzy-play6.com/20221112/6064_afbd5214/index.m3u8
龙门飞甲,http://jsmov2.a.yximgs.com/bs3/video-hls/5203346449046555193_hlsb.m3u8
龙门飞甲,https://cdn2.yzzy-tv-cdn.com/20220331/4883_7f84c204/index.m3u8
黄飞鸿之狮王争霸,https://alimov2.a.kwimgs.com/upic/2020/05/15/08/BMjAyMDA1MTUwODQ5NTdfMjEyNDgzMjg2XzI4NTc1ODg4MzEyXzJfMw==_b_Bd4d927d62d45dd2f3e065114d9aebb25.mp4
